trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
25,1,20.0,Medium,20_0.694_0.673.png,3.0694830417633057,0.686,0.671,,,,8.249283194541931,297.046630859375,1.0,1.4987074136734009,hidden,299.54534912109375,3.0,1.7505757808685303,fixation,1.0
26,1,11.0,Congruent,11_0.041_0.429.png,3.0564637184143066,0.041,0.434,,,,9.069058895111084,308.36541748046875,1.0,2.034529447555542,hidden,311.3999328613281,3.0,2.034529447555542,fixation,1.0
27,1,2.0,Incongruent,2_0.837_0.347.png,3.935957670211792,0.843,0.354,,,,9.069058895111084,320.4909362792969,1.0,2.034529447555542,hidden,323.52545166015625,3.0,2.034529447555542,fixation,1.0
28,1,,Fixation,,3.935957670211792,,,fixation,5.0,run_end,3.8591588735580444,333.4959411621094,0.0,2.034529447555542,hidden,335.5304870605469,0.0,1.8246294260025024,fixation,0.0
29,2,,Fixation,,3.935957670211792,,,fixation,10.0,run_start,4.069058895111084,0.0,0.0,2.034529447555542,hidden,2.034529447555542,0.0,2.034529447555542,fixation,0.0
30,2,8.0,Congruent,8_0.286_0.571.png,3.935957670211792,0.279,0.568,,,,8.053445935249329,8.005016326904297,1.0,1.0189164876937866,hidden,10.023933410644531,3.0,2.034529447555542,fixation,1.0
31,2,9.0,Medium,9_0.224_0.265.png,3.935957670211792,0.216,0.259,,,,7.784893274307251,19.994421005249023,1.0,1.4078540802001953,hidden,22.40227508544922,3.0,1.3770391941070557,fixation,1.0
32,2,2.0,Incongruent,2_0.959_0.551.png,3.935957670211792,0.957,0.551,,,,8.350456714630127,31.71527099609375,1.0,1.315927267074585,hidden,34.03119659423828,3.0,2.034529447555542,fixation,1.0
33,2,18.0,Incongruent,18_0.204_0.469.png,2.9909842014312744,0.211,0.467,,,,7.800451874732971,44.001686096191406,1.0,0.7659224271774292,hidden,45.767608642578125,3.0,2.034529447555542,fixation,1.0
34,2,22.0,Congruent,13b_0.490_0.449.png,3.935957670211792,0.498,0.452,,,,8.624436140060425,54.793121337890625,1.0,1.5899066925048828,hidden,57.38302993774414,3.0,2.034529447555542,fixation,1.0
35,2,11.0,Congruent,11_0.122_1.000.png,3.935957670211792,0.125,1.0,,,,9.069058895111084,67.353515625,1.0,2.034529447555542,hidden,70.38804626464844,3.0,2.034529447555542,fixation,1.0
36,2,20.0,Medium,20_0.633_0.612.png,3.935957670211792,0.642,0.603,,,,9.069058895111084,80.35853576660156,1.0,2.034529447555542,hidden,83.39305877685547,3.0,2.034529447555542,fixation,1.0
37,2,11.0,Congruent,11_0.224_0.878.png,3.449187994003296,0.224,0.87,,,,8.446964502334595,93.3635482788086,1.0,1.4124350547790527,hidden,95.77598571777344,3.0,2.034529447555542,fixation,1.0
38,2,22.0,Congruent,13b_0.714_0.776.png,3.1326193809509277,0.719,0.775,,,,7.194783985614777,105.25970458984375,1.0,0.8081218600273132,hidden,107.06782531738281,3.0,1.3866621255874634,fixation,1.0
39,2,1.0,Medium,1_0.694_0.592.png,3.935957670211792,0.687,0.59,,,,9.069058895111084,115.58710479736328,1.0,2.034529447555542,hidden,118.62163543701172,3.0,2.034529447555542,fixation,1.0
40,2,9.0,Medium,9_0.245_0.429.png,3.935957670211792,0.235,0.422,,,,9.065840244293213,128.5921173095703,1.0,2.034529447555542,hidden,131.62664794921875,3.0,2.031310796737671,fixation,1.0
41,2,8.0,Congruent,8_0.980_0.959.png,3.6261372566223145,0.984,0.961,,,,8.464258074760437,141.5939178466797,1.0,2.034529447555542,hidden,144.62844848632812,3.0,1.429728627204895,fixation,1.0
42,2,18.0,Incongruent,18_0.082_0.388.png,3.688734769821167,0.073,0.395,,,,8.143404483795166,153.68431091308594,1.0,1.108875036239624,hidden,155.79318237304688,3.0,2.034529447555542,fixation,1.0
43,2,1.0,Medium,1_0.592_0.367.png,3.7055540084838867,0.586,0.369,,,,8.34005582332611,165.51644897460938,1.0,2.034529447555542,hidden,168.5509796142578,3.0,1.3055263757705688,fixation,1.0
44,2,3.0,Incongruent,3_0.633_0.367.png,3.935957670211792,0.63,0.367,,,,8.834718465805054,177.5620574951172,1.0,2.034529447555542,hidden,180.59658813476562,3.0,1.8001890182495117,fixation,1.0
45,2,1.0,Medium,1_0.837_0.408.png,3.935957670211792,0.844,0.418,,,,9.069058895111084,190.33273315429688,1.0,2.034529447555542,hidden,193.3672637939453,3.0,2.034529447555542,fixation,1.0
46,2,3.0,Incongruent,3_0.000_0.000.png,2.8124542236328125,0.0,0.0,,,,8.238646149635315,203.33775329589844,1.0,1.204116702079773,hidden,205.5418701171875,3.0,2.034529447555542,fixation,1.0
47,2,22.0,Congruent,13b_0.816_0.959.png,3.935957670211792,0.807,0.968,,,,8.598763227462769,214.38885498046875,1.0,1.6804289817810059,hidden,217.0692901611328,3.0,1.9183342456817627,fixation,1.0
48,2,2.0,Incongruent,2_0.510_0.102.png,3.935957670211792,0.515,0.093,,,,7.185673177242279,226.923583984375,1.0,0.9468119740486145,hidden,228.87039184570312,3.0,1.2388612031936646,fixation,1.0
49,2,18.0,Incongruent,18_0.102_0.000.png,3.935957670211792,0.107,0.0,,,,8.680049896240234,238.0452117919922,1.0,1.7145168781280518,hidden,240.7597198486328,3.0,1.9655330181121826,fixation,1.0
50,2,2.0,Incongruent,2_1.000_0.510.png,3.935957670211792,1.0,0.504,,,,8.263871192932129,250.6612091064453,1.0,1.711208701133728,hidden,253.37242126464844,3.0,1.5526624917984009,fixation,1.0
51,2,3.0,Incongruent,3_0.469_0.347.png,3.35476016998291,0.473,0.35,,,,7.891505241394043,262.8610534667969,1.0,1.2006561756134033,hidden,265.06170654296875,3.0,1.6908490657806396,fixation,1.0
52,2,20.0,Medium,20_0.796_0.673.png,3.26983380317688,0.789,0.677,,,,6.949074625968933,274.1072998046875,1.0,0.8739221096038818,hidden,275.9812316894531,3.0,1.0751525163650513,fixation,1.0
53,2,8.0,Congruent,8_0.878_0.612.png,3.935957670211792,0.881,0.617,,,,8.122454404830933,284.32623291015625,1.0,1.3864680528640747,hidden,286.7126770019531,3.0,1.735986351966858,fixation,1.0
54,2,11.0,Congruent,11_0.224_0.837.png,3.935957670211792,0.223,0.842,,,,8.99696934223175,296.3846435546875,1.0,2.034529447555542,hidden,299.4191589355469,3.0,1.9624398946762085,fixation,1.0
55,2,9.0,Medium,9_0.776_0.367.png,3.935957670211792,0.785,0.374,,,,8.484311699867249,309.31756591796875,1.0,1.4497822523117065,hidden,311.767333984375,3.0,2.034529447555542,fixation,1.0
