var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
1846,1,1015.9267818226956,1015.9267818226956,1015.9267818226956,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1846_iter0000_d001846.csv,0,1015.9267818226956
1624,1,1015.9287054476875,1015.9287054476875,1015.9287054476875,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1624_iter0000_d001624.csv,0,1015.9287054476875
1464,1,1015.9287288130025,1015.9287288130025,1015.9287288130025,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1464_iter0000_d001464.csv,0,1015.9287288130025
1768,1,1015.9307744204402,1015.9307744204402,1015.9307744204402,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1768_iter0000_d001768.csv,0,1015.9307744204402
2085,1,1015.9310356125538,1015.9310356125538,1015.9310356125538,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2085_iter0000_d002085.csv,0,1015.9310356125538
529,1,1015.9310954154626,1015.9310954154626,1015.9310954154626,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0529_iter0000_d000529.csv,0,1015.9310954154626
415,1,1015.9330288835663,1015.9330288835663,1015.9330288835663,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0415_iter0000_d000415.csv,0,1015.9330288835663
1200,1,1015.935583563362,1015.935583563362,1015.935583563362,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1200_iter0000_d001200.csv,0,1015.935583563362
756,1,1015.9368004158929,1015.9368004158929,1015.9368004158929,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0756_iter0000_d000756.csv,0,1015.9368004158929
1573,1,1015.9373625886888,1015.9373625886888,1015.9373625886888,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1573_iter0000_d001573.csv,0,1015.9373625886888
1985,1,1015.9387924083568,1015.9387924083568,1015.9387924083568,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1985_iter0000_d001985.csv,0,1015.9387924083568
1585,1,1015.9403978039076,1015.9403978039076,1015.9403978039076,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1585_iter0000_d001585.csv,0,1015.9403978039076
1889,1,1015.9408858044474,1015.9408858044474,1015.9408858044474,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1889_iter0000_d001889.csv,0,1015.9408858044474
1434,1,1015.9432300160855,1015.9432300160855,1015.9432300160855,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1434_iter0000_d001434.csv,0,1015.9432300160855
728,1,1015.9441801756337,1015.9441801756337,1015.9441801756337,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0728_iter0000_d000728.csv,0,1015.9441801756337
1707,1,1015.944375764677,1015.944375764677,1015.944375764677,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1707_iter0000_d001707.csv,0,1015.944375764677
1798,1,1015.9444905001058,1015.9444905001058,1015.9444905001058,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1798_iter0000_d001798.csv,0,1015.9444905001058
353,1,1015.9445863882333,1015.9445863882333,1015.9445863882333,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0353_iter0000_d000353.csv,0,1015.9445863882333
294,1,1015.9446662271516,1015.9446662271516,1015.9446662271516,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0294_iter0000_d000294.csv,0,1015.9446662271516
590,1,1015.9451761263178,1015.9451761263178,1015.9451761263178,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0590_iter0000_d000590.csv,0,1015.9451761263178
296,1,1015.948050405565,1015.948050405565,1015.948050405565,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0296_iter0000_d000296.csv,0,1015.948050405565
1943,1,1015.9501792856777,1015.9501792856777,1015.9501792856777,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1943_iter0000_d001943.csv,0,1015.9501792856777
144,1,1015.9511940883202,1015.9511940883202,1015.9511940883202,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0144_iter0000_d000144.csv,0,1015.9511940883202
299,1,1015.9514673117649,1015.9514673117649,1015.9514673117649,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0299_iter0000_d000299.csv,0,1015.9514673117649
3,1,1015.9516550516724,1015.9516550516724,1015.9516550516724,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0003_iter0000_d000003.csv,0,1015.9516550516724
512,1,1015.9518916935111,1015.9518916935111,1015.9518916935111,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0512_iter0000_d000512.csv,0,1015.9518916935111
168,1,1015.9527781198084,1015.9527781198084,1015.9527781198084,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0168_iter0000_d000168.csv,0,1015.9527781198084
1576,1,1015.9528715345945,1015.9528715345945,1015.9528715345945,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1576_iter0000_d001576.csv,0,1015.9528715345945
1223,1,1015.9538936630033,1015.9538936630033,1015.9538936630033,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1223_iter0000_d001223.csv,0,1015.9538936630033
242,1,1015.9541504538917,1015.9541504538917,1015.9541504538917,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0242_iter0000_d000242.csv,0,1015.9541504538917
618,1,1015.954333655003,1015.954333655003,1015.954333655003,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0618_iter0000_d000618.csv,0,1015.954333655003
45,1,1015.9544726667064,1015.9544726667064,1015.9544726667064,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0045_iter0000_d000045.csv,0,1015.9544726667064
110,1,1015.9545079283566,1015.9545079283566,1015.9545079283566,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0110_iter0000_d000110.csv,0,1015.9545079283566
142,1,1015.9546397310544,1015.9546397310544,1015.9546397310544,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0142_iter0000_d000142.csv,0,1015.9546397310544
566,1,1015.9566389731035,1015.9566389731035,1015.9566389731035,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0566_iter0000_d000566.csv,0,1015.9566389731035
269,1,1015.9574134961448,1015.9574134961448,1015.9574134961448,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0269_iter0000_d000269.csv,0,1015.9574134961448
33,1,1015.9574838037851,1015.9574838037851,1015.9574838037851,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0033_iter0000_d000033.csv,0,1015.9574838037851
84,1,1015.9575154530346,1015.9575154530346,1015.9575154530346,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0084_iter0000_d000084.csv,0,1015.9575154530346
1227,1,1015.9578441826172,1015.9578441826172,1015.9578441826172,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1227_iter0000_d001227.csv,0,1015.9578441826172
2330,1,1015.9580892523549,1015.9580892523549,1015.9580892523549,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2330_iter0000_d002330.csv,0,1015.9580892523549
90,1,1015.9585831132999,1015.9585831132999,1015.9585831132999,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0090_iter0000_d000090.csv,0,1015.9585831132999
108,1,1015.9595396208175,1015.9595396208175,1015.9595396208175,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0108_iter0000_d000108.csv,0,1015.9595396208175
57,1,1015.9606778957461,1015.9606778957461,1015.9606778957461,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0057_iter0000_d000057.csv,0,1015.9606778957461
237,1,1015.9614980622346,1015.9614980622346,1015.9614980622346,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0237_iter0000_d000237.csv,0,1015.9614980622346
372,1,1015.9617443256982,1015.9617443256982,1015.9617443256982,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0372_iter0000_d000372.csv,0,1015.9617443256982
705,1,1015.9642167825467,1015.9642167825467,1015.9642167825467,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0705_iter0000_d000705.csv,0,1015.9642167825467
1936,1,1015.9651982030013,1015.9651982030013,1015.9651982030013,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1936_iter0000_d001936.csv,0,1015.9651982030013
494,1,1015.9652131992982,1015.9652131992982,1015.9652131992982,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0494_iter0000_d000494.csv,0,1015.9652131992982
251,1,1015.9662558188811,1015.9662558188811,1015.9662558188811,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0251_iter0000_d000251.csv,0,1015.9662558188811
70,1,1015.9678596868675,1015.9678596868675,1015.9678596868675,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0070_iter0000_d000070.csv,0,1015.9678596868675
736,1,1015.9680103294559,1015.9680103294559,1015.9680103294559,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0736_iter0000_d000736.csv,0,1015.9680103294559
378,1,1015.9699524437887,1015.9699524437887,1015.9699524437887,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0378_iter0000_d000378.csv,0,1015.9699524437887
159,1,1015.9707850209287,1015.9707850209287,1015.9707850209287,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0159_iter0000_d000159.csv,0,1015.9707850209287
36,1,1015.971002350177,1015.971002350177,1015.971002350177,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0036_iter0000_d000036.csv,0,1015.971002350177
118,1,1015.9723565846188,1015.9723565846188,1015.9723565846188,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0118_iter0000_d000118.csv,0,1015.9723565846188
233,1,1015.9724049309026,1015.9724049309026,1015.9724049309026,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0233_iter0000_d000233.csv,0,1015.9724049309026
280,1,1015.9726053661471,1015.9726053661471,1015.9726053661471,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0280_iter0000_d000280.csv,0,1015.9726053661471
223,1,1015.9727908872163,1015.9727908872163,1015.9727908872163,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0223_iter0000_d000223.csv,0,1015.9727908872163
1575,1,1015.9745249938645,1015.9745249938645,1015.9745249938645,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1575_iter0000_d001575.csv,0,1015.9745249938645
371,1,1015.9745927617146,1015.9745927617146,1015.9745927617146,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0371_iter0000_d000371.csv,0,1015.9745927617146
308,1,1015.9749833895826,1015.9749833895826,1015.9749833895826,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0308_iter0000_d000308.csv,0,1015.9749833895826
181,1,1015.9772513548348,1015.9772513548348,1015.9772513548348,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0181_iter0000_d000181.csv,0,1015.9772513548348
194,1,1015.9775381974708,1015.9775381974708,1015.9775381974708,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0194_iter0000_d000194.csv,0,1015.9775381974708
273,1,1015.9788054714685,1015.9788054714685,1015.9788054714685,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0273_iter0000_d000273.csv,0,1015.9788054714685
59,1,1015.9790323102449,1015.9790323102449,1015.9790323102449,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0059_iter0000_d000059.csv,0,1015.9790323102449
196,1,1015.9795371619493,1015.9795371619493,1015.9795371619493,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0196_iter0000_d000196.csv,0,1015.9795371619493
8,1,1015.9852084578418,1015.9852084578418,1015.9852084578418,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0008_iter0000_d000008.csv,0,1015.9852084578418
211,1,1015.9897975145051,1015.9897975145051,1015.9897975145051,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0211_iter0000_d000211.csv,0,1015.9897975145051
387,1,1015.9909296469314,1015.9909296469314,1015.9909296469314,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0387_iter0000_d000387.csv,0,1015.9909296469314
94,1,1015.9918929245503,1015.9918929245503,1015.9918929245503,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0094_iter0000_d000094.csv,0,1015.9918929245503
231,1,1015.9919203345563,1015.9919203345563,1015.9919203345563,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0231_iter0000_d000231.csv,0,1015.9919203345563
262,1,1015.9928996352969,1015.9928996352969,1015.9928996352969,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0262_iter0000_d000262.csv,0,1015.9928996352969
249,1,1015.9942086442028,1015.9942086442028,1015.9942086442028,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0249_iter0000_d000249.csv,0,1015.9942086442028
327,1,1015.9954847641084,1015.9954847641084,1015.9954847641084,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0327_iter0000_d000327.csv,0,1015.9954847641084
260,1,1015.9960870150535,1015.9960870150535,1015.9960870150535,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0260_iter0000_d000260.csv,0,1015.9960870150535
152,1,1015.998595263826,1015.998595263826,1015.998595263826,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0152_iter0000_d000152.csv,0,1015.998595263826
336,1,1015.9987619286554,1015.9987619286554,1015.9987619286554,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0336_iter0000_d000336.csv,0,1015.9987619286554
2161,1,1016.4235219425736,1016.4235219425736,1016.4235219425736,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2161_iter0000_d002161.csv,0,1016.4235219425736
2374,1,1016.4574953621844,1016.4574953621844,1016.4574953621844,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2374_iter0000_d002374.csv,0,1016.4574953621844
2240,1,1016.4632365995973,1016.4632365995973,1016.4632365995973,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2240_iter0000_d002240.csv,0,1016.4632365995973
2306,1,1016.4880132992429,1016.4880132992429,1016.4880132992429,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2306_iter0000_d002306.csv,0,1016.4880132992429
2056,1,1016.5129721360337,1016.5129721360337,1016.5129721360337,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2056_iter0000_d002056.csv,0,1016.5129721360337
2092,1,1016.5182183906796,1016.5182183906796,1016.5182183906796,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2092_iter0000_d002092.csv,0,1016.5182183906796
2333,1,1016.5327564277736,1016.5327564277736,1016.5327564277736,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2333_iter0000_d002333.csv,0,1016.5327564277736
903,1,1016.5364266331203,1016.5364266331203,1016.5364266331203,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0903_iter0000_d000903.csv,0,1016.5364266331203
839,1,1016.5495882088153,1016.5495882088153,1016.5495882088153,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0839_iter0000_d000839.csv,0,1016.5495882088153
2355,1,1016.5754160730321,1016.5754160730321,1016.5754160730321,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2355_iter0000_d002355.csv,0,1016.5754160730321
1019,1,1016.5800162952194,1016.5800162952194,1016.5800162952194,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1019_iter0000_d001019.csv,0,1016.5800162952194
1169,1,1016.5803027741532,1016.5803027741532,1016.5803027741532,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1169_iter0000_d001169.csv,0,1016.5803027741532
897,1,1016.5908264159399,1016.5908264159399,1016.5908264159399,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0897_iter0000_d000897.csv,0,1016.5908264159399
844,1,1016.592680611137,1016.592680611137,1016.592680611137,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0844_iter0000_d000844.csv,0,1016.592680611137
919,1,1016.5991502791406,1016.5991502791406,1016.5991502791406,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0919_iter0000_d000919.csv,0,1016.5991502791406
2072,1,1016.5998532891224,1016.5998532891224,1016.5998532891224,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2072_iter0000_d002072.csv,0,1016.5998532891224
2248,1,1016.6032639160119,1016.6032639160119,1016.6032639160119,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2248_iter0000_d002248.csv,0,1016.6032639160119
932,1,1016.6103247590248,1016.6103247590248,1016.6103247590248,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0932_iter0000_d000932.csv,0,1016.6103247590248
841,1,1016.6115884325642,1016.6115884325642,1016.6115884325642,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0841_iter0000_d000841.csv,0,1016.6115884325642
1179,1,1016.6138187898115,1016.6138187898115,1016.6138187898115,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1179_iter0000_d001179.csv,0,1016.6138187898115
1365,1,1016.6160954834314,1016.6160954834314,1016.6160954834314,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1365_iter0000_d001365.csv,0,1016.6160954834314
846,1,1016.6173946364196,1016.6173946364196,1016.6173946364196,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0846_iter0000_d000846.csv,0,1016.6173946364196
1061,1,1016.6276996434278,1016.6276996434278,1016.6276996434278,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1061_iter0000_d001061.csv,0,1016.6276996434278
969,1,1016.6280495166683,1016.6280495166683,1016.6280495166683,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0969_iter0000_d000969.csv,0,1016.6280495166683
